경찰청대분류,경찰청세분류,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022
경찰청대분류,경찰청세분류,단일로,단일로,단일로,단일로,단일로,단일로,단일로,단일로,단일로,단일로,단일로,단일로,단일로,단일로,단일로,교차로,교차로,교차로,교차로,교차로,교차로,교차로,교차로,교차로,철길건널목,철길건널목,철길건널목,기타/불명,기타/불명,기타/불명
경찰청대분류,경찰청세분류,터널안,터널안,터널안,교량위,교량위,교량위,고가도로위,고가도로위,고가도로위,지하차도(도로)내,지하차도(도로)내,지하차도(도로)내,기타단일로,기타단일로,기타단일로,교차로내,교차로내,교차로내,교차로횡단보도내,교차로횡단보도내,교차로횡단보도내,교차로부근,교차로부근,교차로부근,철길건널목,철길건널목,철길건널목,기타/불명,기타/불명,기타/불명
경찰청대분류,경찰청세분류,사고[건],사망[명],부상[명],사고[건],사망[명],부상[명],사고[건],사망[명],부상[명],사고[건],사망[명],부상[명],사고[건],사망[명],부상[명],사고[건],사망[명],부상[명],사고[건],사망[명],부상[명],사고[건],사망[명],부상[명],사고[건],사망[명],부상[명],사고[건],사망[명],부상[명]
강원경찰청,춘천,2,0,2,10,1,11,-,-,-,11,0,21,514,6,729,418,2,672,82,3,85,202,2,332,-,-,-,102,0,142
강원경찰청,강릉,-,-,-,3,0,4,-,-,-,-,-,-,239,7,354,243,3,358,21,1,21,89,0,137,-,-,-,94,3,123
강원경찰청,원주,2,0,2,4,0,5,1,0,2,-,-,-,539,13,797,598,0,951,51,1,52,244,2,388,-,-,-,97,1,131
강원경찰청,속초,-,-,-,7,1,6,20,0,45,21,0,36,165,9,244,208,1,333,16,0,18,109,2,205,-,-,-,16,0,21
강원경찰청,삼척,1,0,2,-,-,-,-,-,-,40,0,61,75,7,92,54,0,81,7,0,7,22,1,31,-,-,-,10,0,15
강원경찰청,영월,4,0,11,5,2,9,-,-,-,-,-,-,74,5,112,45,0,88,2,0,2,9,1,10,-,-,-,10,0,15
강원경찰청,홍천,-,-,-,5,0,11,2,0,2,18,0,21,89,5,149,86,2,163,8,1,7,15,0,22,-,-,-,11,1,16
강원경찰청,평창,-,-,-,-,-,-,-,-,-,90,8,134,-,-,-,55,2,94,1,0,1,11,1,18,-,-,-,3,0,4
강원경찰청,화천,3,0,9,2,0,7,-,-,-,-,-,-,47,4,80,23,0,48,-,-,-,7,0,10,-,-,-,5,0,7
강원경찰청,태백,1,0,10,2,0,5,-,-,-,-,-,-,80,2,127,102,1,159,3,0,3,25,0,39,-,-,-,15,0,18
강원경찰청,정선,-,-,-,2,0,3,-,-,-,-,-,-,64,3,99,42,0,67,1,0,1,7,0,14,-,-,-,42,0,62
강원경찰청,횡성,-,-,-,-,-,-,1,1,0,-,-,-,74,8,118,37,0,50,-,-,-,13,0,19,-,-,-,4,0,5
강원경찰청,인제,1,0,1,2,0,2,-,-,-,-,-,-,25,2,34,31,2,50,-,-,-,13,0,21,-,-,-,1,0,1
강원경찰청,강원고성,1,0,1,-,-,-,-,-,-,-,-,-,23,0,47,36,0,62,1,0,1,51,2,84,-,-,-,34,0,50
강원경찰청,철원,-,-,-,-,-,-,-,-,-,-,-,-,42,1,55,50,0,84,1,0,1,15,0,33,-,-,-,5,0,5
강원경찰청,양구,4,0,11,2,0,2,-,-,-,-,-,-,25,2,34,26,0,34,2,0,2,14,1,16,-,-,-,6,2,8
강원경찰청,동해,-,-,-,3,0,4,4,0,10,-,-,-,96,1,154,132,2,206,5,0,6,50,3,68,-,-,-,15,0,18
강원경찰청,7지구대,50,2,211,7,0,39,-,-,-,1,1,2,141,4,382,-,-,-,-,-,-,-,-,-,-,-,-,28,1,56
충북경찰청,청주청원,2,0,5,5,0,6,5,0,13,-,-,-,354,5,497,321,1,475,43,0,46,215,1,320,-,-,-,193,3,276
충북경찰청,충주,4,0,10,9,0,14,3,0,4,38,3,48,411,16,580,339,6,513,26,0,28,194,0,311,-,-,-,20,0,28
충북경찰청,제천,4,0,4,-,-,-,1,1,1,12,1,12,176,7,275,278,2,473,38,0,43,135,3,237,-,-,-,52,0,86
충북경찰청,영동,-,-,-,-,-,-,-,-,-,-,-,-,70,5,90,37,1,58,-,-,-,17,0,23,-,-,-,4,0,5
충북경찰청,괴산,2,0,2,10,2,17,3,0,4,-,-,-,107,5,152,136,0,218,7,1,6,62,2,86,-,-,-,2,0,3
충북경찰청,보은,-,-,-,4,0,6,1,0,1,1,0,1,48,1,71,56,0,101,2,0,2,10,0,14,-,-,-,1,0,1
충북경찰청,음성,2,0,2,1,0,1,2,0,5,1,0,1,188,4,276,200,4,322,5,1,4,93,2,145,-,-,-,20,0,21
충북경찰청,옥천,-,-,-,3,2,1,-,-,-,-,-,-,30,2,42,34,0,43,6,0,6,20,1,27,-,-,-,18,0,27
충북경찰청,단양,-,-,-,1,0,6,-,-,-,-,-,-,52,3,86,27,0,44,4,0,7,12,0,14,-,-,-,49,1,73
충북경찰청,진천,-,-,-,3,0,4,-,-,-,138,4,203,16,1,21,179,1,263,4,0,5,72,0,101,-,-,-,11,0,14
충북경찰청,청주흥덕,2,0,2,2,0,2,2,0,4,2,0,2,508,9,711,517,5,777,73,1,77,385,3,575,-,-,-,125,2,168
충북경찰청,청주상당,1,0,1,2,0,2,6,0,9,97,3,130,316,6,432,412,6,629,79,3,79,247,2,385,-,-,-,46,0,54
충북경찰청,10지구대,9,0,22,1,0,1,-,-,-,14,0,20,159,18,354,-,-,-,-,-,-,2,1,3,-,-,-,16,0,19
충남경찰청,서산,-,-,-,-,-,-,-,-,-,-,-,-,169,6,234,242,4,350,19,0,22,119,0,194,-,-,-,57,3,88
충남경찰청,천안서북,2,0,4,1,0,1,11,1,24,4,0,5,695,11,933,550,7,757,54,2,62,339,3,517,-,-,-,141,2,171
충남경찰청,논산,-,-,-,5,1,5,3,0,6,2,0,3,116,6,153,146,7,237,22,1,26,64,4,93,-,-,-,21,0,34
충남경찰청,홍성,-,-,-,-,-,-,1,0,14,-,-,-,91,12,110,98,4,127,10,1,9,25,2,35,-,-,-,9,0,9
충남경찰청,아산,1,0,4,5,0,5,2,0,2,2,0,3,419,9,667,443,2,651,40,1,40,190,4,282,-,-,-,160,4,213
충남경찰청,서천,-,-,-,2,0,3,1,0,1,1,0,2,100,6,130,100,2,159,3,0,3,49,1,76,-,-,-,10,0,10
충남경찰청,보령,1,0,1,2,0,3,-,-,-,-,-,-,141,12,187,108,6,190,15,0,15,40,0,62,-,-,-,13,0,14
충남경찰청,공주,1,0,4,7,0,10,1,0,5,-,-,-,180,8,267,122,3,182,12,0,12,62,0,92,-,-,-,18,0,23
충남경찰청,예산,1,0,2,3,0,4,2,1,3,-,-,-,134,9,199,127,3,189,1,0,1,58,5,102,-,-,-,15,0,20
충남경찰청,부여,-,-,-,6,1,8,1,0,2,1,0,1,94,7,138,59,0,89,11,1,12,15,0,23,-,-,-,9,0,14
충남경찰청,당진,-,-,-,4,0,6,3,0,5,1,0,1,245,14,334,161,4,222,12,2,11,43,0,68,-,-,-,20,0,29
충남경찰청,금산,2,0,2,1,0,1,1,0,1,-,-,-,60,5,72,49,0,75,8,0,9,9,1,14,-,-,-,4,0,4
충남경찰청,청양,-,-,-,2,0,2,1,0,1,-,-,-,80,4,111,68,1,106,1,0,1,23,1,39,-,-,-,8,0,13
충남경찰청,천안동남,1,0,2,8,3,20,3,0,4,9,0,13,461,8,625,300,3,420,25,0,29,168,3,251,-,-,-,58,2,67
충남경찰청,태안,-,-,-,2,0,4,-,-,-,-,-,-,142,6,229,86,2,148,1,0,1,18,0,32,-,-,-,18,0,22
충남경찰청,제2지구대,2,0,5,3,0,4,-,-,-,-,-,-,227,6,532,-,-,-,-,-,-,1,0,2,-,-,-,73,5,191
전북경찰청,전주완산,-,-,-,4,0,5,-,-,-,2,0,5,323,2,477,355,2,566,91,3,95,183,1,290,-,-,-,75,4,87
전북경찰청,전주덕진,-,-,-,3,0,3,-,-,-,-,-,-,304,7,398,322,2,439,76,2,81,159,2,227,-,-,-,19,0,22
전북경찰청,군산,-,-,-,2,0,2,-,-,-,136,4,176,263,11,368,448,6,687,63,1,63,205,2,297,-,-,-,45,0,53
전북경찰청,익산,1,0,1,2,0,3,-,-,-,-,-,-,302,9,405,324,7,502,36,3,38,124,3,193,-,-,-,26,1,30
전북경찰청,정읍,2,1,2,2,0,4,-,-,-,-,-,-,121,6,159,191,7,307,17,1,17,38,2,59,-,-,-,31,1,44
전북경찰청,김제,-,-,-,4,1,6,2,0,2,20,0,32,83,3,123,93,4,143,10,0,12,37,0,50,-,-,-,2,0,2
전북경찰청,남원,1,0,3,-,-,-,-,-,-,-,-,-,96,10,126,126,3,184,15,1,15,34,0,52,-,-,-,6,0,6
전북경찰청,고창,2,0,2,10,2,8,-,-,-,1,0,1,21,7,20,29,2,38,2,0,2,9,0,15,-,-,-,13,1,15
전북경찰청,부안,-,-,-,-,-,-,-,-,-,26,2,40,35,3,39,47,2,72,9,1,9,15,1,16,-,-,-,2,1,4
전북경찰청,임실,-,-,-,3,1,2,1,0,1,14,2,15,21,0,30,26,0,39,-,-,-,8,0,9,-,-,-,3,1,3
전북경찰청,진안,1,0,1,4,1,4,-,-,-,-,-,-,34,4,56,18,1,27,1,0,1,1,0,2,-,-,-,1,0,1
전북경찰청,순창,-,-,-,-,-,-,-,-,-,-,-,-,45,7,58,40,3,65,2,0,2,11,1,11,-,-,-,4,0,7
전북경찰청,장수,-,-,-,-,-,-,-,-,-,-,-,-,19,4,19,14,0,19,1,0,1,2,0,2,-,-,-,1,0,1
전북경찰청,무주,2,0,4,1,0,1,-,-,-,58,6,91,-,-,-,25,0,39,-,-,-,2,0,3,-,-,-,1,0,1
전북경찰청,완주,-,-,-,1,0,1,-,-,-,1,1,0,75,11,102,79,2,111,7,0,8,29,3,45,-,-,-,11,1,14
전북경찰청,9지구대,4,1,7,-,-,-,-,-,-,-,-,-,11,4,37,-,-,-,-,-,-,-,-,-,-,-,-,2,0,2
전북경찰청,12지구대,-,-,-,4,0,7,1,0,15,-,-,-,45,6,86,-,-,-,-,-,-,-,-,-,-,-,-,3,0,4
전남경찰청,목포,2,0,3,6,0,15,1,0,1,1,0,1,490,13,709,524,1,955,35,1,41,244,6,404,-,-,-,167,4,222
전남경찰청,여수,7,2,9,3,0,3,1,0,1,2,0,2,583,7,832,452,2,627,38,1,39,220,1,315,-,-,-,78,0,90
전남경찰청,순천,1,0,7,3,1,2,1,0,1,-,-,-,467,11,697,424,4,660,24,1,24,163,4,250,-,-,-,51,0,74
전남경찰청,나주,-,-,-,5,0,19,1,0,1,-,-,-,158,5,241,138,4,230,12,0,15,61,0,89,-,-,-,19,0,23
전남경찰청,장흥,6,0,17,2,0,4,-,-,-,-,-,-,121,2,177,70,1,125,1,0,2,24,0,53,-,-,-,15,0,20
전남경찰청,고흥,-,-,-,1,0,1,-,-,-,-,-,-,125,6,186,78,3,118,-,-,-,20,0,27,-,-,-,31,0,48
전남경찰청,해남,3,0,5,1,0,1,-,-,-,-,-,-,150,7,203,100,2,147,4,0,4,28,1,47,-,-,-,14,2,16
전남경찰청,보성,-,-,-,1,0,2,-,-,-,-,-,-,71,1,107,47,2,72,1,0,1,14,0,19,1,0,1,17,2,21
전남경찰청,영광,-,-,-,-,-,-,-,-,-,-,-,-,60,4,70,53,2,75,1,0,1,5,0,6,-,-,-,3,0,3
전남경찰청,화순,3,0,6,2,0,3,2,0,2,-,-,-,108,3,158,88,0,159,7,0,7,35,0,52,-,-,-,17,0,20
전남경찰청,함평,-,-,-,2,0,2,-,-,-,-,-,-,64,5,92,60,0,105,-,-,-,12,0,16,-,-,-,5,0,9
전남경찰청,영암,1,0,2,1,0,3,-,-,-,1,0,1,155,9,242,143,4,273,1,0,1,72,0,126,-,-,-,14,1,14
전남경찰청,장성,1,0,1,1,0,1,-,-,-,-,-,-,93,3,146,54,0,89,2,0,2,18,0,28,-,-,-,4,0,5
전남경찰청,강진,-,-,-,2,0,2,1,0,1,-,-,-,122,3,194,91,2,166,-,-,-,19,0,29,-,-,-,7,0,7
전남경찰청,담양,-,-,-,-,-,-,-,-,-,-,-,-,112,7,172,115,0,195,1,0,1,49,0,86,-,-,-,13,0,20
전남경찰청,곡성,-,-,-,1,0,1,-,-,-,-,-,-,33,4,55,37,1,61,1,0,1,12,0,19,-,-,-,12,1,13
전남경찰청,완도,-,-,-,1,0,1,-,-,-,2,0,3,79,8,108,46,0,79,4,0,4,19,1,31,-,-,-,2,0,2
전남경찰청,무안,-,-,-,-,-,-,-,-,-,1,0,1,85,5,121,104,3,158,8,0,11,55,1,65,-,-,-,15,1,16
전남경찰청,진도,-,-,-,1,0,1,-,-,-,12,3,9,29,3,29,22,1,29,1,0,1,7,0,10,-,-,-,4,0,7
전남경찰청,광양,1,0,1,6,0,6,1,0,1,-,-,-,140,5,193,257,5,356,17,0,19,110,1,164,-,-,-,40,3,43
전남경찰청,구례,-,-,-,1,0,3,-,-,-,-,-,-,55,0,83,38,1,55,-,-,-,12,0,14,-,-,-,5,1,4
전남경찰청,5지구대,7,0,16,4,0,8,-,-,-,-,-,-,97,8,187,1,0,3,-,-,-,-,-,-,-,-,-,49,6,83
경북경찰청,경주,7,0,15,8,1,18,-,-,-,66,4,90,431,19,613,361,5,536,34,0,38,234,4,409,-,-,-,45,0,60
경북경찰청,포항북부,-,-,-,2,0,2,4,0,4,-,-,-,410,6,544,256,3,380,34,0,34,180,1,282,-,-,-,67,0,110
경북경찰청,안동,1,0,1,12,0,20,2,0,4,2,0,3,325,21,423,194,2,359,32,0,36,97,3,157,-,-,-,51,0,65
경북경찰청,김천,-,-,-,3,0,3,-,-,-,1,0,5,166,12,212,133,2,201,17,0,19,72,1,100,-,-,-,15,0,17
경북경찰청,상주,-,-,-,3,0,9,1,0,1,21,3,32,161,8,199,138,7,176,19,0,20,40,0,66,-,-,-,10,0,10
경북경찰청,의성,-,-,-,4,0,5,-,-,-,-,-,-,98,5,125,68,3,101,1,0,1,29,1,35,-,-,-,12,0,20
경북경찰청,영주,-,-,-,6,2,7,1,0,2,1,0,1,145,7,189,173,4,230,22,0,23,50,0,68,-,-,-,11,3,11
경북경찰청,칠곡,-,-,-,2,0,4,2,0,2,38,1,60,207,2,305,232,0,400,11,1,12,116,0,172,-,-,-,20,0,32
경북경찰청,영천,1,0,1,2,0,2,-,-,-,-,-,-,164,8,241,120,5,188,15,0,16,67,2,91,1,2,0,7,0,9
경북경찰청,문경,-,-,-,2,0,3,-,-,-,-,-,-,89,2,119,91,1,146,2,0,2,37,0,50,1,1,1,15,0,18
경북경찰청,경산,-,-,-,4,0,4,-,-,-,32,0,40,334,9,444,257,4,364,63,2,62,132,2,198,-,-,-,26,0,30
경북경찰청,영덕,-,-,-,4,1,3,-,-,-,1,0,2,104,7,160,77,2,134,2,0,2,29,0,43,-,-,-,2,0,5
경북경찰청,예천,-,-,-,-,-,-,1,0,1,-,-,-,69,7,82,53,1,71,7,0,7,20,0,31,-,-,-,4,0,4
경북경찰청,봉화,1,0,2,-,-,-,-,-,-,-,-,-,46,5,64,32,1,41,2,0,3,8,0,11,-,-,-,10,0,13
경북경찰청,청도,-,-,-,-,-,-,-,-,-,-,-,-,97,6,122,57,0,83,1,0,1,22,0,34,-,-,-,9,0,10
경북경찰청,성주,-,-,-,5,0,7,-,-,-,1,0,1,129,9,172,87,2,140,2,0,2,29,0,45,-,-,-,12,0,20
경북경찰청,울진,-,-,-,1,0,4,-,-,-,-,-,-,85,8,151,40,2,67,-,-,-,16,0,19,-,-,-,2,0,3
경북경찰청,고령,-,-,-,1,0,1,1,0,1,-,-,-,64,5,85,42,3,59,1,0,1,14,0,20,-,-,-,20,2,23
경북경찰청,군위,-,-,-,-,-,-,-,-,-,-,-,-,36,3,56,21,0,36,-,-,-,-,-,-,-,-,-,7,0,8
경북경찰청,청송,-,-,-,-,-,-,-,-,-,61,2,85,1,0,1,29,0,44,-,-,-,-,-,-,-,-,-,2,0,2
경북경찰청,영양,-,-,-,-,-,-,-,-,-,-,-,-,27,2,38,10,1,13,2,0,2,4,0,5,-,-,-,4,0,8
경북경찰청,울릉,-,-,-,-,-,-,-,-,-,-,-,-,14,0,22,1,0,1,-,-,-,-,-,-,-,-,-,-,-,-
경북경찰청,구미,-,-,-,13,0,27,3,0,3,1,0,3,615,13,820,604,8,859,42,0,48,298,3,452,-,-,-,44,0,58
경북경찰청,포항남부,-,-,-,10,0,15,17,0,42,172,4,261,346,6,526,454,3,731,33,1,39,199,1,308,-,-,-,14,1,14
경북경찰청,3지구대,46,1,139,9,0,16,-,-,-,2,1,6,386,29,808,1,0,2,-,-,-,1,0,2,-,-,-,49,1,89
경남경찰청,마산중부,3,0,6,5,0,7,1,0,1,1,0,2,181,6,260,157,2,212,43,1,43,85,2,121,-,-,-,2,0,2
경남경찰청,진주,-,-,-,-,-,-,-,-,-,-,-,-,228,14,263,173,6,220,51,2,51,74,2,94,-,-,-,26,0,29
경남경찰청,진해,5,0,9,4,0,4,4,0,11,-,-,-,219,7,285,281,1,421,29,2,28,147,1,226,-,-,-,20,0,25
경남경찰청,통영,-,-,-,3,0,4,-,-,-,1,0,1,267,3,381,171,0,285,27,1,26,96,1,134,-,-,-,63,2,81
경남경찰청,사천,-,-,-,4,0,6,-,-,-,-,-,-,222,4,341,224,4,361,10,0,13,104,0,164,-,-,-,21,0,24
경남경찰청,밀양,1,0,1,7,0,20,-,-,-,1,0,1,190,4,267,183,4,250,17,0,20,37,0,46,-,-,-,22,0,30
경남경찰청,김해중부,-,-,-,2,0,3,-,-,-,1,0,1,414,6,565,407,5,562,64,1,80,132,0,190,-,-,-,53,0,70
경남경찰청,거창,1,0,3,1,0,1,-,-,-,1,0,1,67,7,81,100,1,139,5,0,5,36,0,54,-,-,-,10,0,10
경남경찰청,합천,1,0,2,-,-,-,1,1,1,-,-,-,69,5,91,39,1,72,1,0,1,35,1,56,-,-,-,4,0,4
경남경찰청,창녕,-,-,-,1,0,1,-,-,-,-,-,-,90,4,138,73,4,98,3,1,3,16,0,23,-,-,-,37,0,52
경남경찰청,함양,-,-,-,1,0,1,-,-,-,1,0,2,89,4,118,75,4,119,5,0,6,11,2,11,-,-,-,7,0,10
경남경찰청,양산,6,0,9,11,1,12,3,0,5,3,1,2,448,7,565,470,5,597,30,3,32,115,0,168,-,-,-,77,0,85
경남경찰청,경남고성,1,0,2,-,-,-,-,-,-,-,-,-,104,9,134,64,3,77,5,0,5,24,0,30,-,-,-,4,0,5
경남경찰청,하동,-,-,-,1,0,1,-,-,-,-,-,-,64,6,85,32,0,49,2,1,2,14,1,20,-,-,-,9,1,14
경남경찰청,거제,6,0,9,4,0,8,1,1,0,3,0,5,289,8,404,225,3,290,38,1,42,82,1,110,-,-,-,50,0,65
경남경찰청,남해,-,-,-,1,0,3,-,-,-,1,0,1,83,5,131,46,2,71,1,0,2,30,3,62,-,-,-,5,0,6
경남경찰청,산청,-,-,-,3,1,2,-,-,-,-,-,-,81,7,108,49,0,103,1,0,1,4,0,5,-,-,-,9,0,11
경남경찰청,함안,4,0,9,1,0,1,-,-,-,-,-,-,92,6,120,74,1,101,7,0,7,36,1,50,-,-,-,22,0,30
경남경찰청,의령,-,-,-,1,0,1,-,-,-,-,-,-,51,3,61,23,1,27,2,0,2,31,2,35,-,-,-,4,0,4
경남경찰청,창원중부,1,0,1,2,0,4,2,0,3,-,-,-,187,6,211,184,4,225,35,2,34,87,3,120,-,-,-,27,0,30
경남경찰청,마산동부,2,0,2,5,0,8,1,0,1,-,-,-,145,3,177,75,2,102,22,1,24,95,2,116,-,-,-,10,1,10
경남경찰청,창원서부,1,0,2,2,0,2,2,0,2,1,0,3,223,5,304,200,8,262,21,0,21,57,0,81,-,-,-,44,0,57
경남경찰청,김해서부,3,0,6,3,1,7,3,0,6,-,-,-,254,4,320,275,2,362,43,1,44,123,1,171,-,-,-,28,0,35
경남경찰청,6지구대,5,0,10,-,-,-,-,-,-,-,-,-,121,9,218,-,-,-,-,-,-,-,-,-,-,-,-,4,0,4
제주경찰청,제주동부,-,-,-,-,-,-,-,-,-,-,-,-,558,10,809,391,3,574,74,2,80,212,1,310,-,-,-,77,1,102
제주경찰청,서귀포,-,-,-,4,2,2,1,0,2,8,0,14,551,5,790,493,4,796,21,1,24,121,1,207,-,-,-,49,1,58
제주경찰청,제주서부,-,-,-,1,0,1,-,-,-,-,-,-,666,10,982,481,5,768,63,0,66,204,7,348,-,-,-,64,0,88
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
